id,age,steps
54585,40,9595
37762,33,7212
29333,36,7738
51092,48,7168
92264,31,8461
63951,42,6175
32695,34,-1
47327,52,8093
2891,41,9039
57605,44,5888
87314,60,-1
71307,34,7760
64725,45,8674
42119,47,8932
38050,37,7735
34570,26,8608
69043,36,8123
66315,34,7113
18023,43,8095
30635,33,-1
21968,31,6098
29414,42,6720
38743,50,6259
89191,34,11138
85190,28,-1
28817,45,8255
76458,36,-1
27187,13,-1
64605,27,8629
91902,38,9257
25361,40,5318
95196,36,7551
89681,42,7419
41469,48,4864
62916,35,6902
47641,56,6877
53443,47,-1
95555,38,6927
28881,45,7803
15287,41,8901
98646,28,7513
12769,43,-1
95814,56,6085
77822,46,8340
47571,43,9260
32060,41,9370
77025,50,5404
17805,30,11039
36785,34,8972
13080,25,8841
18454,39,6646
49382,49,8322
96070,33,9709
40650,29,8087
52539,46,6594
22638,25,9475
82564,50,8588
10955,36,-1
31916,41,6516
11668,51,6163
20512,41,7316
45556,29,6903
50714,42,9026
19010,45,6479
26223,47,6206
26757,43,7761
93702,44,6434
50586,44,9363
56631,32,8203
9991,50,9060
36442,26,9829
36151,34,-1
70616,54,-1
98569,34,9448
90216,26,9941
30188,41,7408
91740,29,10728
81809,38,7734
33309,43,5878
44461,51,7945
1472,26,9518
6741,40,9070
22751,36,10043
86806,45,8456
1077,60,6663
71673,38,5594
20596,54,7486
92057,42,8132
96480,42,4671
14535,32,8622
48881,62,5906
12772,35,6279
77827,37,8116
57706,46,7538
10484,44,8225
17425,49,9494
22302,57,7168
95857,41,7273
14109,28,8743
44892,42,7703
58881,35,7009
26653,45,8724
41228,39,9292
44346,53,7617
20847,23,-1
76734,27,10466
17570,34,9185
72763,41,6935
68377,43,8467
38004,42,4921
86423,26,9239
78216,44,7018
33638,31,7609
73718,37,8328
84158,49,6245
40367,37,5853
12331,42,6767
9816,39,6048
16264,41,8161
21332,44,6710
59455,38,6973
59116,51,5980
88589,59,-1
87741,39,4892
28030,36,6160
89404,45,-1
49945,42,8666
75623,34,6958
13073,30,6760
98337,50,7405
32017,44,5821
42198,15,8360
37233,32,10712
49611,48,7643
9814,53,5275
68073,39,-1
53660,25,9220
82340,44,8736
68801,43,7513
25455,30,6363
97642,45,5305
80495,54,6510
41101,52,5532
96557,28,7972
54794,38,8404
2753,45,3885
30004,37,7493
26845,49,5862
77297,53,6852
28622,54,6169
84823,40,5015
42355,38,6456
98480,43,7509
69709,44,7060
37940,39,8753
68442,35,8296
68727,33,7662
78275,31,-1
57687,44,7194
78231,50,5734
18771,37,8309
36991,42,5595
31049,24,7511
39905,56,5089
33925,40,6946
87781,38,7800
90944,40,9760
40534,35,5729
38657,44,9969
14984,41,3736
50552,44,5135
99349,40,5189
39526,35,7831
96926,49,6227
87584,67,5040
88862,35,10001
64637,32,8611
54050,34,6646
76305,52,-1
35476,49,8026
93554,44,5433
79243,39,7511
20072,33,9462
94931,59,7945
82660,29,6699
98109,44,7945
18520,39,-1
14273,24,11235
60169,51,4943
84074,46,7741
5903,33,8112
22739,44,8302
65173,34,7517
61188,46,7368
70491,49,6813
96007,37,5930
11622,37,8252
57695,63,6905
41255,50,6430
88486,34,-1
47205,36,-1
11177,43,7448
66459,36,-1
51758,31,8155
83219,34,7336
94217,39,9259
34304,42,7283
46076,41,-1
62446,28,7182
32416,39,5655
11362,52,6486
87395,40,8973
75416,34,7405
18250,39,8051
66642,24,8369
67020,48,7809
35651,53,-1
60171,45,7498
23976,42,5659
74435,50,6341
56374,43,7491
15249,33,8043
67502,40,6033
76554,35,10192
80002,50,5549
95340,26,6931
98680,45,7278
20135,47,11314
17419,43,-1
98023,49,7522
47793,25,6964
46663,29,4306
33943,42,8211
71265,35,-1
87076,40,7299
42454,44,7919
41134,25,7117
30094,46,-1
62867,39,9045
20682,33,6048
17070,38,10092
1586,47,6994
30174,43,8431
36140,44,9107
33711,30,6177
74078,32,8673
74093,47,7888
45131,49,6112
86140,36,6987
11794,32,6217
46592,42,5637
57118,54,6514
2687,37,8846
29536,50,6616
71355,63,5633
60499,38,5338
48214,21,8336
10105,33,9052
68252,33,8355
87017,44,4703
98367,58,6515
24699,37,9180
62234,38,6801
77144,41,6706
83628,48,9517
65001,43,6855
81667,34,6049
12539,52,4873
68411,49,4574
9731,48,7584
10850,30,7945
54724,43,6163
34921,49,11047
82162,45,6478
61101,44,10091
60836,50,7058
20361,42,8711
83592,56,6450
34745,40,5077
94935,43,6748
9555,57,5023
83734,45,6561
5047,40,6271
62353,32,8865
65189,36,7332
83950,18,9132
20818,41,5812
96163,43,5533
39698,38,6438
67837,17,10060
96587,28,8223
87371,56,3327
76353,35,9387
21456,47,-1
32644,53,7878
50518,28,7882
44824,38,7930
81031,35,8114
17163,52,5016
67349,30,8851
43987,42,-1
27698,36,7653
73658,43,7142
32072,47,7824
26487,27,9109
20427,44,6784
72345,53,-1
11725,54,5230
71061,61,6068
62826,42,-1
55851,49,6525
71624,49,4680
4081,52,4665
5466,50,6362
82577,35,8376
74620,23,5181
56517,54,8565
37647,44,5204
64721,51,6269
42263,39,6576
82281,52,7339
58409,42,5839
12136,54,5526
87240,52,6328
92096,48,9466
97699,55,-1
2820,55,4340
98340,30,7296
75977,29,7732
68060,41,6754
96591,50,5679
793,43,7382
38029,45,7443
91204,35,-1
40235,55,6347
64254,44,8974
27099,47,8896
57112,36,-1
43207,40,8812
23973,45,7679
8760,34,9557
94420,53,7220
74120,32,8432
15217,37,8966
22001,39,5095
91552,40,8447
11118,45,8890
44598,32,7809
32638,26,7237
13688,49,8397
52970,44,10190
81777,63,6255
58777,42,5853
81451,42,7430
47856,47,5363
90262,25,-1
92673,34,6831
81750,29,7472
9354,39,5739
71403,44,8791
98840,47,8735
852,51,7641
96813,21,-1
97791,37,9078
42189,42,4416
14447,52,6361
45446,37,8465
36254,47,7676
7687,39,6611
24628,28,7575
21124,44,9669
72490,47,7853
36500,47,8242
25303,42,5005
81102,38,-1
43658,53,6311
97247,40,7720
39576,34,8011
53277,62,5736
62511,32,6591
98357,56,-1
56376,47,5288
58484,45,4987
69782,32,9257
52272,34,7579
43695,53,9071
37829,41,10032
68629,41,4222
53717,29,6802
37797,36,7867
40990,39,8852
3029,37,8223
28636,58,6522
8037,35,5991
60767,33,10331
6201,43,4787
57723,27,9063
17713,52,8454
83003,41,6922
40619,29,6720
2633,25,9614
36234,39,8067
8506,49,8592
79425,49,6710
10742,47,9670
70922,73,4796
15766,46,-1
44911,42,8351
76477,46,7236
35558,23,9110
93125,43,6496
64671,35,8379
47344,32,8865
74730,50,7312
549,40,6824
76947,40,6430
61757,26,9734
81267,39,7255
64258,41,6425
61583,38,-1
11751,35,9760
45401,37,8230
42343,43,5722
16240,36,5854
73460,36,-1
9084,48,9577
39714,35,6568
89939,40,6921
77964,49,8452
95157,65,3697
75158,50,-1
26192,32,5110
86911,45,7953
65719,33,8493
97055,35,7711
20055,56,5190
161,25,9165
64259,57,-1
25011,33,7803
65148,39,7759
16754,35,8950
35767,36,8346
41959,43,9223
25129,40,7537
37882,35,5112
72334,39,6527
28644,24,8515
85905,43,6905
39456,46,6050
37981,31,6701
95790,50,8467
54172,39,8501
93352,17,8581
97305,26,6702
34776,44,6885
63405,43,4588
52852,52,8157
11147,30,10667
67386,43,7384
21269,60,7345
95339,34,4672
15985,45,5927
69878,38,7994
46080,22,8075
833,28,9081
43206,49,7255
84805,26,5958
81708,46,6804
93385,32,-1
62800,62,4230
22262,51,5203
42114,38,7225
59039,46,7895
4586,41,-1
51654,49,4126
24775,22,8991
74440,33,9157
78466,37,7364
51110,53,6418
44719,38,7152
44068,35,7745
73147,44,8576
373,44,6707
37446,39,8904
85181,47,8010
56130,47,6525
29788,56,7829
6974,44,6965
47454,40,7959
43737,43,4733
10405,39,8819
81192,24,5343
68534,43,7938
55834,46,8759
1364,47,8264
12962,43,6107
13121,32,5124
53580,45,8651
99481,33,6739
37237,46,6510
22276,40,10622
36700,51,6504
34131,46,8044
99477,53,5979
39196,42,5496
44731,31,-1
89141,36,8071
40716,38,7563
49562,40,6773
99002,51,8782
23779,42,5796
17247,44,7634
18846,34,7078
36314,46,6000
31429,34,4459
3357,33,5766
1091,49,6390
57463,24,7487
19776,40,6435
33838,26,7767
95255,26,-1
91801,45,6232
60416,42,8821
65515,40,7010
49881,39,6168
10563,40,7689
2372,43,5511
365,37,7527
39161,48,-1
2309,41,7190
61721,39,7520
64273,34,9487
40328,37,6161
36297,52,9340
5928,47,7655
83846,42,8607
51503,38,8694
71080,36,6226
14967,44,6899
9600,32,-1
10641,40,8707
89581,43,7868
88018,21,7567
55726,36,6589
82960,37,3237
80689,46,7850
186,25,5490
88026,44,7576
51917,41,6212
44723,35,9430
27110,50,7206
88371,50,6139
15057,37,8557
24864,36,7163
41455,42,4383
7701,47,-1
43784,35,6799
19570,41,8394
88063,53,6687
93732,46,6266
13130,38,8112
91694,53,9336
90525,29,8251
77877,42,8449
29944,39,7540
3611,32,4346
20225,43,7052
12478,54,6994
26213,46,7663
8914,47,8749
70401,28,8118
64090,31,6556
47099,39,5723
4643,49,5685
53637,42,7503
59565,60,8801
40474,47,8552
51485,25,9582
74161,46,8499
36628,49,6489
902,51,-1
41654,34,5942
65279,44,7869
43666,43,7413
1054,35,7605
1330,37,7847
97618,48,7428
23646,47,7611
24735,36,7094
98973,43,6194
91361,44,9557
71654,37,8689
69391,44,9464
21396,51,-1
85073,40,7544
38016,52,6303
98101,50,4818
39955,41,5831
42288,31,6174
25159,45,8745
67046,54,5692
66593,43,-1
84764,41,8622
94529,48,5955
44224,40,7766
36871,29,6385
48654,39,9126
95252,31,7959
10216,38,9115
82754,37,7592
2999,51,6406
10045,35,8883
97907,49,8645
20680,26,5869
32929,55,7346
29175,48,7216
74669,46,5551
60960,34,8851
54234,33,6971
65520,44,8604
46272,47,-1
17584,50,7472
89491,45,6211
72845,49,8153
78920,40,7541
80169,52,6967
74304,52,9180
87232,46,10167
97593,35,9769
85541,37,7117
99835,42,7748
53336,40,5805
2465,45,-1
10579,43,7699
93402,44,8886
82717,34,5075
4449,62,3965
45552,44,8276
64126,45,7340
95458,38,6115
6009,40,8459
10565,46,8581
2097,38,5744
17090,38,6038
93322,20,9995
77068,52,7545
457,45,7435
61730,54,6920
86706,37,6866
71009,37,7515
47667,37,8585
29284,34,8340
979,41,-1
15514,28,7089
91570,51,8920
86127,61,5807
51849,51,8009
77171,37,7418
54900,33,6682
69811,54,5659
52069,34,7612
28971,40,7230
21679,44,9483
80285,45,-1
84533,46,7818
94490,47,6129
30690,30,9370
96706,43,8093
82934,44,6263
26785,54,10333
71408,50,-1
90371,49,6435
25690,37,-1
48272,32,8345
49238,52,3547
24413,34,10427
17895,40,7542
86991,38,7189
74818,43,6844
87885,54,5751
46419,34,8214
3848,44,8057
27693,43,5106
89702,36,10590
23303,49,4834
66386,32,11153
65801,44,7782
82699,35,-1
47338,34,8897
8928,40,7104
63779,31,6531
72419,52,5836
20381,37,9231
91799,48,6403
10299,48,7193
93161,53,6913
29760,43,8430
11295,40,-1
66109,37,10036
80616,40,6450
94028,41,7360
73799,33,9684
45492,35,10773
32990,45,6879
67362,39,9081
97779,40,7417
17078,48,5590
95471,48,8691
54660,57,7169
35514,34,-1
70619,35,7518
33833,47,5146
87352,47,6472
40211,38,6896
28153,32,9047
84305,42,8796
18107,47,7603
78702,44,6382
2514,54,7972
7881,42,7828
13327,35,6844
53598,38,6107
43716,40,7992
95453,35,8109
27404,32,10073
39775,25,9250
78423,29,7980
55563,42,8301
49340,44,7487
66368,41,-1
76775,42,-1
5847,46,7678
81654,55,-1
4276,44,5685
54016,38,8253
55845,41,7066
58774,46,6889
18630,41,8516
71619,49,6142
6266,28,8875
93544,40,7089
18473,38,5637
79097,38,9976
21921,41,8019
25670,45,5900
69840,36,7230
25321,34,8213
70397,25,6540
48891,53,7103
3842,50,6640
77376,49,6767
83712,38,3413
92607,51,8426
19080,48,9456
1978,44,7461
89610,39,9411
933,39,8640
40299,47,7765
46394,47,7286
87002,59,6156
25871,59,7818
27227,66,4922
91340,41,9157
60467,39,11010
42537,23,9765
65338,37,8101
5705,34,7154
10597,29,-1
98665,49,-1
54495,42,7545
18185,49,7596
30724,45,6628
11193,28,7551
77458,44,5300
95203,34,7787
36702,33,6850
68361,33,6762
92745,41,7456
26342,47,7947
53287,41,7044
20415,44,6150
24113,48,-1
18657,32,6274
78584,39,4703
84395,37,8485
53525,43,9393
85061,41,8111
32865,43,-1
86312,41,9680
41305,43,6017
70346,40,6219
44613,34,3349
16100,34,6460
99279,55,8369
31794,49,5584
24672,26,8600
97410,30,6837
10825,52,7107
83771,37,10021
13824,48,7963
39778,40,7203
4505,45,7582
44323,43,7803
60620,36,11676
2290,32,-1
15613,47,5846
91615,38,7846
78691,34,6795
71178,46,-1
5986,42,5406
99440,41,9481
34188,53,6495
65253,38,6402
42326,23,6921
89245,29,6790
36849,30,7619
54539,41,6224
45711,40,7860
50090,36,9427
14712,45,8322
42327,37,6663
53985,34,-1
61184,39,6172
79193,42,-1
89945,46,8197
85671,55,6658
21957,34,8521
30452,45,8026
90416,44,8005
52110,36,9064
30687,61,8513
26934,46,6614
79977,44,9271
15938,36,5967
5438,39,6852
32417,32,8852
34108,42,7605
78457,66,4478
89797,42,6095
28585,36,3592
79194,37,6639
66389,46,7034
56299,48,8141
13826,56,10287
70743,50,9236
30829,35,9268
86981,45,5982
87788,48,-1
62412,40,3411
73731,44,4921
88168,38,7197
15495,32,8188
24250,44,10070
22186,34,8434
69296,56,5201
83501,40,5852
98522,55,7524
73092,48,5466
84354,48,6114
78540,32,8924
80881,30,10058
47651,31,8733
35576,43,4013
2327,27,6027
957,45,5476
47772,42,7587
39301,52,6075
8776,48,5324
25453,48,7383
31690,24,8787
2945,58,6585
44155,39,6343
41130,42,8402
96260,48,6603
53515,47,7315
93350,30,-1
7064,26,7985
77402,43,-1
58455,50,7062
32902,28,8430
66867,47,5314
33249,35,7220
8266,41,6073
24088,52,7515
98370,46,7635
24183,34,-1
98410,48,-1
4128,44,6003
81757,33,6507
93872,26,11752
62350,37,8455
58593,45,11446
91525,45,-1
23895,43,8936
64645,48,9288
84718,54,6697
33429,36,8377
40917,39,5353
3660,46,6649
55369,36,7934
69083,23,-1
8764,31,9544
3016,33,-1
27637,33,5797
49453,29,8016
26124,41,6550
13551,29,6686
74629,38,4667
8943,52,6384
29521,40,7517
5268,29,7713
50247,44,5538
92479,40,7964
19903,27,4730
22270,50,9547
7705,52,8177
81869,30,7825
15139,31,7352
13974,35,8125
36557,27,7649
53299,35,8076
43514,37,9593
25377,27,7514
61548,37,7401
82944,47,3871
86780,38,5760
8842,56,6070
4735,36,7532
40999,38,8503
89768,47,8634
19911,31,-1
31197,45,8963
38479,48,6306
5089,37,-1
48958,38,7829
94392,41,-1
91015,30,12265
93389,32,7046
72111,53,-1
72839,29,7602
60291,49,7145
91546,44,6552
58364,38,8727
93273,38,7057
95132,48,8504
69544,39,-1
88049,50,6914
65643,34,6703
88717,25,11163
45983,41,10152
20959,32,9197
980,37,9413
90342,26,7180
16332,28,7501
92581,48,8597
70834,32,9073
46736,44,6736
72403,40,-1
1139,39,-1
88677,28,9250
16716,29,5914
82091,38,5394
80696,28,-1
61514,50,5740
29976,39,6549
48677,44,6144
10926,43,8332
52026,36,9491
28650,30,8062
37456,41,6509
61783,44,7846
41077,48,8895
99993,32,6893
72380,37,4825
62005,31,6488
38166,53,6420
48986,36,9027
13948,38,6640
80312,47,7007
70633,47,8669
40614,36,5304
6519,43,7062
86903,45,7699
79463,46,5232
40133,44,7860
89280,35,7587
73791,57,7273
39,42,9508
45234,54,-1
54409,41,5861
94564,38,6949
6398,34,8330
65833,48,9302
81435,48,6756
7332,53,4792
23686,50,8855
45726,28,8749
70,47,6314
32213,46,6192
89192,37,5089
43712,42,9329
16884,37,-1
76033,40,7870
48620,46,2930
78220,35,6686
9977,32,8959
92271,36,-1
53064,37,-1
66212,48,5209
36141,56,-1
72459,28,6819
56520,42,7881
8805,44,7121
69682,47,-1
30511,43,6876
37758,33,-1
88292,40,7798
57787,38,6241
19454,37,7778
68399,42,8462
4151,57,6124
1278,30,8087
134,47,8145
79824,27,5536
69628,35,9375
65172,38,9464
5288,48,5818
46152,38,-1
90235,37,7296
90773,38,8136
91487,49,7912
18116,43,5495
98783,44,-1
8235,34,7902
79197,32,10190
26967,41,6448
21756,38,8652
29618,43,8601
11968,36,6852
8638,34,7079
10399,47,7763
88393,43,6372
41799,37,9907
29242,34,-1
1121,38,7473
32549,32,6040
97405,26,-1
60894,50,7609
98070,46,7910
20412,37,7385
29266,51,6122
20569,23,6069
6804,44,10616
27585,40,8654
95704,43,7211
89861,39,-1
59803,41,6078
90463,40,-1
14904,45,8959
23604,40,8113
80834,42,-1
73281,32,8423
24506,47,7288
7673,34,6897
30151,22,7083
76130,48,8953
38391,51,6198
96522,37,4150
35718,43,7959
83381,29,-1
23611,44,5903
93223,45,5650
16344,38,6359
77107,44,8511
88906,45,7269
71002,44,7418
62724,55,5352
39982,38,6389
46420,45,-1
74722,38,6821
44259,47,-1
5134,60,4505
24187,54,7948
21808,57,-1
19981,44,7471
78288,40,9360
58780,34,10278
67926,43,7602
69436,40,7957
38935,52,6248
55895,34,6502
82181,27,5838
66486,46,6967
48027,56,8479
95762,33,8894
64447,54,6494
45695,39,10808
72863,40,6752
95711,25,6410
17555,34,6051
42201,40,7436
44365,46,6544
75358,50,8942
64964,45,-1
82729,46,8751
58532,49,-1
42552,27,5642
56180,44,7473
5428,42,6376
90948,27,11293
49379,31,9675
87662,39,7908
27869,44,5473
22261,52,8209
29222,45,6026
61699,39,5637
56345,58,4861
63809,50,5219
102,47,6239
45509,41,7945
35336,29,8861
29306,46,8159
86287,44,8272
6204,41,5467
24812,20,8457
53677,34,7581
64570,36,9635
1045,44,6069
18965,54,6720
38412,29,7134
83039,29,7892
57640,52,5324
20597,34,6239
21004,37,5170
7864,35,-1
38410,50,7861
8781,47,7471
27145,36,6971
17520,34,-1
38068,34,7747
43344,42,7091
56687,23,8118
59689,33,8097
35975,54,7291
39065,34,8049
55970,41,5753
1169,35,7781
98351,40,-1
52124,57,6807
96959,45,7488
92533,49,5731
35681,37,7463
75921,30,8697
35041,61,6315
88467,39,5131
72637,24,8533
34818,44,7304
18685,33,6867
16400,37,8671
24481,44,10184
10912,47,6542
38053,33,10637
82017,37,10378
87337,48,-1
61363,40,7678
86058,42,-1
53169,38,4879
94565,38,-1
96700,42,6418
83615,25,5945
24010,45,7263
80919,40,-1
47164,49,9377
94471,37,7057
72688,39,7425
54709,34,8325
25238,29,9210
2731,33,9174
58244,50,6907
65743,54,-1
30157,30,10343
11407,47,6284
98399,41,6668
87603,26,8161
98307,50,-1
19443,42,7515
79580,37,7171
66674,40,8163
45119,38,9240
47329,41,9322
54233,42,6116
87336,39,9544
44882,51,6949
30053,32,6383
54207,27,9690
46128,37,7444
64716,49,7895
42003,41,7283
23809,27,6910
54373,40,11189
52666,42,5821
75436,51,6802
60374,38,10159
54662,39,8262
29334,49,5335
41055,37,-1
47537,48,10117
31270,36,10208
3638,41,3912
26864,49,6262
62837,30,-1
75076,28,7266
56349,28,7110
47441,35,-1
33317,36,4655
73337,30,6553
44907,35,7582
83013,50,6594
52423,41,7062
63762,42,7289
35395,40,-1
59649,47,7176
56883,36,8625
91997,46,4324
85060,21,8386
24033,53,7922
13179,39,6990
7339,28,8160
64717,38,8264
76491,33,7587
92130,43,9240
86723,36,-1
7968,47,-1
2667,57,7662
80828,59,5915
72180,41,6809
32134,31,7763
31564,35,6244
19878,38,-1
22610,54,-1
91468,45,-1
37913,41,7963
54010,40,8709
9543,46,8895
84062,48,8670
47226,39,11932
97475,38,7499
81656,33,6420
91067,39,8842
50398,46,6239
74721,46,7249
28079,41,5195
97319,30,7759
19263,43,5541
57354,27,9667
20051,44,7891
95985,50,7193
49673,31,6601
15978,41,8885
54315,39,9400
11776,41,7314
39360,48,7605
29869,38,-1
96275,53,-1
59780,50,10230
29023,30,11647
53,24,9183
96346,40,7489
4975,36,6611
14536,37,9285
19815,47,7651
21184,36,7885
46507,21,7016
22034,32,9487
32385,43,9671
36920,28,8695
84484,48,8096
96555,58,6342
54647,47,-1
75595,32,9070
12951,37,7660
86411,47,5569
61307,39,9039
96583,43,6281
93491,31,8335
62839,44,5439
41315,44,5062
29857,42,5952
28792,52,7113
83325,47,8214
53241,38,7445
19124,56,7421
50963,37,9862
21743,35,8869
79402,47,8040
91114,36,8291
53876,35,7345
41010,26,8625
53392,33,5750
36082,34,-1
56347,39,6524
67029,51,6392
11468,35,5846
62618,21,6930
9169,39,9094
73825,30,6916
34847,54,4126
91441,41,8773
32394,27,10662
23987,35,-1
29845,21,8236
31697,32,8231
75812,44,5938
7144,38,-1
2854,45,6805
97255,50,7665
11943,56,10347
92265,41,6314
71512,54,9014
40620,48,7225
78632,37,7664
29226,36,-1
46590,35,9410
26041,40,5579
28579,30,7197
97671,43,9798
48306,38,7795
68064,52,7896
45157,36,9647
16499,40,7746
40646,42,-1
42472,42,8792
73015,43,7359
11047,46,6770
71583,31,7335
3030,51,11471
831,31,-1
8827,40,6519
79259,39,6904
81629,36,8219
56324,44,8879
57095,49,8435
2086,32,-1
48682,30,9499
57537,46,-1
71920,45,9258
56716,44,5309
9406,27,-1
41512,34,7293
65349,44,8597
68245,20,-1
64632,45,7931
93835,58,1973
81894,44,8249
7037,37,8898
99727,40,7754
83962,34,3652
21210,49,6635
6664,43,6337
39180,44,9916
43640,39,6608
90798,32,-1
42683,37,9782
6598,54,7902
88231,44,8613
51449,48,5655
40439,29,8970
66545,28,7818
61147,33,7370
36330,48,7248
14806,47,7781
99842,54,7429
53480,33,8294
29551,38,7304
28495,30,10034
82951,41,5821
58833,53,8873
56355,49,-1
36543,36,4612
77626,43,7672
95181,28,-1
95080,47,-1
99126,39,-1
69019,52,-1
45716,55,3333
37023,42,-1
64730,61,6059
26473,49,3757
1025,36,-1
8821,49,7553
28583,36,7099
7519,36,11269
50980,51,8453
8542,58,5179
12445,33,10372
31451,41,7467
15284,54,8316
34491,45,8705
62739,26,9362
16331,38,8821
97159,38,8519
55379,40,9467
35635,42,4917
66519,41,8737
68356,45,6767
35549,37,5688
65585,45,9613
43690,43,6441
24540,43,7354
46516,38,7692
30154,33,9136
48611,46,-1
87039,24,8256
22833,44,8643
856,44,5579
79849,34,6899
563,28,10936
70407,30,-1
51247,35,-1
93657,35,6848
5679,33,9179
68067,39,9705
10741,49,-1
99160,38,7909
11689,38,7713
27543,52,8773
43287,38,6747
54814,45,5947
48130,34,6224
90765,44,6010
4244,38,-1
35957,37,4826
29068,41,8705
59616,36,7014
60025,39,4992
19940,30,-1
46858,23,7787
38833,38,8714
88173,43,6656
81108,30,9111
81610,30,8211
61905,39,-1
62677,47,6930
18552,33,9774
87643,41,6876
78788,36,7169
585,32,6924
38643,44,6328
66161,55,5190
63161,44,7041
83819,37,7108
89381,30,7124
83902,53,6709
19294,23,7413
24375,39,5780
76643,42,6551
16816,52,5941
68605,55,5128
3182,34,7333
5671,45,5509
61814,35,8046
47649,40,10801
74505,27,6117
79437,41,7825
47334,46,6541
71888,50,6872
35345,39,7427
45675,31,8838
21374,43,7204
42106,38,8146
24468,40,8568
84077,29,8219
88790,40,-1
95601,33,9381
17364,54,6473
99933,45,5883
65577,42,8033
90790,36,5733
24847,20,8638
62590,45,10777
12800,37,7096
86606,44,8651
48090,50,9310
83815,41,9234
14888,34,7649
68169,43,7250
93242,55,-1
38026,36,4762
85215,54,7806
96080,32,-1
12000,41,8314
7953,42,7801
42686,38,9608
64673,34,8557
30963,30,6421
39525,42,9366
25269,33,8018
18031,42,7646
53381,36,7552
19527,48,6260
26735,43,6834
55879,43,10528
30839,47,6659
70830,31,7340
41719,38,6378
45827,44,6512
17911,40,-1
45465,44,-1
97387,36,6797
92256,46,9201
13529,43,9715
35403,38,7145
10815,18,8307
16424,32,6411
67312,65,1971
59695,50,4259
68789,29,8826
90530,48,4939
56007,55,7264
10713,40,-1
36433,28,7349
19687,48,-1
69379,36,-1
66825,51,-1
46719,43,6040
96503,44,7915
25434,37,7706
5330,34,5336
29571,45,6422
51420,53,5948
21354,42,6702
25469,38,7950
81560,51,7178
13563,51,-1
38307,27,-1
43581,35,6489
10645,46,6455
54891,51,4655
27169,45,9387
29040,39,8922
93257,20,8337
73550,46,10167
85907,33,10124
39623,41,7126
25466,29,7770
6925,32,8478
13812,41,8886
76182,34,-1
86594,41,7642
60699,42,5920
61942,34,7692
75819,24,10073
86587,46,8000
42871,41,6735
76194,41,8748
77510,38,9981
78801,41,9895
66162,39,6386
97901,37,7582
45698,39,8401
41386,49,6267
42787,47,8553
19308,43,7698
45901,46,6188
29382,43,9031
41066,48,7451
9620,46,8203
85808,46,7134
41681,34,6418
46796,51,7291
10947,32,8142
79989,53,6337
96605,35,6693
62864,53,5202
84913,40,6692
30813,53,7957
64086,35,8687
11134,28,6947
49973,18,10091
96939,35,7639
7291,50,8487
44982,33,10626
52252,30,8570
79901,41,5389
42453,35,8280
55053,40,8301
39573,39,-1
6293,37,9316
39434,42,-1
38359,45,9929
67973,41,9050
347,53,7860
68365,45,8090
82179,44,-1
73128,37,8543
16910,32,7240
4009,52,7597
88293,33,6517
14524,52,7969
30378,49,6854
36061,32,-1
13557,55,7900
35769,23,6865
19869,28,-1
39198,45,5150
96251,48,10226
92431,30,8670
90214,46,7186
60087,50,7840
81476,34,7337
96865,42,4744
16431,21,8315
6781,48,6424
28072,48,7121
66439,23,7874
9093,42,9298
37571,24,8993
40179,34,6006
39345,55,7949
60899,44,6065
23962,31,7300
66546,37,8075
13195,53,6375
47436,54,5938
85689,32,7194
88876,47,6197
51391,46,5431
38415,34,8134
2954,21,10431
75279,46,5688
92306,31,10509
43121,43,6140
45546,27,-1
21372,48,6775
85375,46,7071
27595,46,7559
4670,38,6285
72283,45,-1
59540,49,7496
82931,35,7688
90503,33,6520
58309,41,6977
24511,34,5962
39011,42,7575
71281,39,8696
71585,48,7427
37300,39,8638
48204,54,8591
73172,41,8570
23292,54,4765
7863,26,7268
14529,41,5904
23062,48,6917
4228,20,11829
73917,50,7503
19170,48,6052
46895,35,8892
57982,43,8585
6313,54,-1
55373,37,-1
1480,56,10078
91443,43,6474
17093,47,-1
3304,36,8832
39304,54,6055
5866,49,6161
97371,31,8518
78271,39,7460
21898,66,5981
33878,32,7052
75270,47,8233
36480,40,9798
86349,35,9304
83386,47,10784
84034,40,8976
76622,31,4435
70598,47,6884
99971,42,7208
19524,42,7937
89801,58,4577
53133,36,5195
12258,29,10526
79163,47,8992
66495,36,7351
32455,21,8630
2375,54,7695
29920,36,8027
48618,47,-1
50282,44,7822
83909,42,6926
30969,40,5647
4645,46,7519
38686,38,6682
70756,45,-1
91043,31,8485
84898,44,8060
75029,60,-1
34287,50,-1
86708,41,7285
64571,45,7545
88369,38,7371
90743,38,-1
30040,18,8471
97194,46,-1
69989,42,7147
25541,35,7443
6105,38,7684
11425,54,8673
30320,38,8520
19436,45,8232
7007,40,-1
92113,33,6035
81822,41,7166
15351,42,8871
49077,28,9279
79358,39,9546
95615,32,9881
77309,50,8515
34513,38,6104
28486,36,10207
38003,48,9478
78043,36,9526
32538,42,5576
15662,33,10819
7538,50,7989
23465,38,6990
95851,45,7852
89459,40,8711
46441,37,6691
62259,20,8207
76878,33,7609
35217,21,7902
36246,55,4467
35246,55,-1
61461,43,6620
72559,47,4210
21830,49,6857
52412,55,6310
89577,32,6211
18533,45,10498
92084,39,7172
66658,32,-1
47827,52,7512
72479,38,8028
52071,48,4991
19447,36,9832
44737,44,6126
78308,37,5410
60912,45,6743
73129,35,10594
96673,42,7791
58869,45,7648
